order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY00157,2021-05-22,12:33:48,Lunch,TP,"[('Fries', 10), ('Chicken', 7)]",344.0,-37.8133334,144.9375814,0,10.564,14.7858336
ORDZ04361,2021-01-27,08:50:42,Breakfast,NS,"[('Cereal', 1), ('Coffee', 6)]",53.0,-37.8171956,145.0143755,0,11.744,16.3767523
ORDJ06425,2021-11-06,18:18:35,Dinner,TP,"[('Salmon', 3), ('Fish&Chips', 10)]",473.0,-37.8187561,144.9532439,0,8.53,14.2791953
ORDA01762,2021-08-24,15:46:28,Lunch,BK,"[('Burger', 10), ('Fries', 3), ('Steak', 10), ('Salad', 9)]",950.8,-37.7997486,144.9574922,0,8.392,6.9652586
ORDI06839,2021-02-25,09:41:24,Breakfast,NS,"[('Pancake', 7), ('Coffee', 3), ('Eggs', 7), ('Cereal', 3)]",379.25,-37.8189898,144.963902,0,8.703,13.4952845
ORDJ02066,2021-03-21,10:32:06,Breakfast,TP,"[('Pancake', 10), ('Coffee', 5), ('Cereal', 5)]",350.0,-37.8098476,144.9287891,0,11.251,15.659812
ORDK02502,2021-11-11,18:28:43,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 3)]",298.0,-37.8152437,144.9276957,0,11.792,19.3130719
ORDI07010,2021-03-20,10:32:06,Breakfast,NS,"[('Eggs', 7), ('Coffee', 6)]",180.0,-37.8052643,144.9695957,0,6.632,13.7985217
ORDY00657,2021-10-06,17:17:44,Dinner,TP,"[('Shrimp', 2), ('Salmon', 8), ('Fish&Chips', 8)]",716.0,-37.8223778,144.9752217,0,8.25,12.7394064
ORDA10004,2021-09-10,16:16:54,Dinner,BK,"[('Fish&Chips', 5), ('Shrimp', 8), ('Pasta', 1), ('Salmon', 6)]",880.5,-37.8217972,144.9750466,0,7.506,15.0946858
ORDK05587,2021-11-20,18:38:52,Dinner,BK,"[('Pasta', 10), ('Salmon', 4), ('Fish&Chips', 7), ('Shrimp', 1)]",738.0,-37.8113166,145.0046434,0,3.759,13.3687309
ORDJ03913,2021-10-01,17:07:36,Dinner,TP,"[('Shrimp', 4), ('Salmon', 6)]",462.0,-37.8062781,144.9488733,0,9.657,20.9513661
ORDC05971,2021-07-28,14:55:46,Lunch,NS,"[('Steak', 5), ('Fries', 7), ('Chicken', 7), ('Burger', 10)]",843.0,-37.8009419,144.9563946,0,7.49,12.9740162
ORDA09246,2021-09-23,16:47:19,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 9)]",561.0,-37.8120434,144.9880858,0,5.399,12.4166881
ORDI09253,2021-04-24,11:43:05,Breakfast,NS,"[('Cereal', 6), ('Pancake', 10), ('Eggs', 8)]",510.5,-37.8142051,144.950205,0,10.558,17.204789
ORDB07965,2021-08-25,15:46:28,Lunch,TP,"[('Salad', 2), ('Chicken', 2), ('Steak', 9)]",503.4,-37.8251917,144.9668485,0,8.006,11.2255932
ORDX02615,2021-06-22,13:44:47,Lunch,BK,"[('Chicken', 3), ('Fries', 8), ('Salad', 7)]",312.4,-37.8048573,144.9532088,0,8.399,14.6417683
ORDY08233,2021-04-24,11:43:05,Breakfast,TP,"[('Pancake', 3), ('Coffee', 3), ('Cereal', 1), ('Eggs', 9)]",292.25,-37.8142051,144.950205,0,10.217,14.1391994
ORDK09367,2021-02-28,09:51:32,Breakfast,BK,"[('Eggs', 1), ('Coffee', 1), ('Cereal', 8)]",186.5,-37.8197578,144.944234,0,9.622,16.8428905
ORDJ04371,2021-11-02,18:08:27,Dinner,TP,"[('Shrimp', 10), ('Pasta', 5), ('Salmon', 1)]",718.5,-37.8065623,144.9468069,0,9.897,13.4974693
ORDK02041,2021-12-28,20:00:00,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 5), ('Pasta', 9), ('Shrimp', 9)]",1154.5,-37.8072542,144.9680369,0,6.976,14.086776
ORDK00431,2021-04-13,11:22:49,Breakfast,BK,"[('Pancake', 5), ('Cereal', 3)]",171.25,-37.8188803,144.9818213,0,6.505,11.2620883
ORDJ06680,2021-11-28,18:59:09,Dinner,TP,"[('Salmon', 9), ('Pasta', 8), ('Shrimp', 1), ('Fish&Chips', 5)]",818.0,-37.8114573,144.9733363,0,8.84,14.5172074
ORDJ05738,2021-10-27,17:58:18,Dinner,TP,"[('Shrimp', 10), ('Pasta', 5)]",677.5,-37.8122409,144.9638955,0,8.302,12.6122867
ORDY01800,2021-04-19,11:32:57,Breakfast,TP,"[('Pancake', 4), ('Cereal', 9), ('Eggs', 10)]",479.0,-37.8243276,144.9731099,0,8.343,11.4209771
ORDK02381,2021-10-05,17:07:36,Dinner,BK,"[('Salmon', 7), ('Pasta', 4)]",397.0,-37.8006802,144.9438143,0,9.412,16.2379806
ORDJ05186,2021-07-05,14:05:04,Lunch,TP,"[('Burger', 1), ('Steak', 4)]",211.0,-37.8151782,144.9450536,0,9.558,12.685641
ORDC07974,2021-04-26,11:43:05,Breakfast,NS,"[('Pancake', 8), ('Eggs', 1), ('Cereal', 1), ('Coffee', 4)]",241.0,-37.8029687,144.9381927,0,9.74,14.7724952
ORDA07524,2021-11-12,18:28:43,Dinner,BK,"[('Fish&Chips', 10), ('Pasta', 9)]",597.5,-37.8155694,144.9667379,0,7.626,14.653639
ORDB06097,2021-05-14,12:23:39,Lunch,TP,"[('Steak', 3), ('Burger', 4), ('Salad', 6)]",362.2,-37.8114272,144.9653618,0,8.472,11.8075221
ORDJ10789,2021-12-05,19:09:17,Dinner,TP,"[('Shrimp', 6), ('Salmon', 6)]",570.0,-37.8155869,144.96661,0,7.959,13.7000307
ORDC02752,2021-09-28,16:57:27,Dinner,NS,"[('Fish&Chips', 5), ('Pasta', 6), ('Shrimp', 8)]",772.0,-37.8076691,144.9481743,0,8.78,15.4325901
ORDA03297,2021-04-09,11:12:40,Breakfast,BK,"[('Coffee', 10), ('Eggs', 3)]",118.0,-37.7974511,145.0033132,0,5.214,10.2934223
ORDC08863,2021-11-15,18:28:43,Dinner,NS,"[('Pasta', 8), ('Fish&Chips', 2), ('Salmon', 8)]",618.0,-37.8056537,144.9332706,0,10.251,16.7365458
ORDY08132,2021-08-11,15:16:03,Lunch,TP,"[('Burger', 2), ('Steak', 2), ('Chicken', 2)]",216.0,-37.8023841,144.9811646,0,10.36,13.2047722
ORDJ07870,2021-05-22,12:33:48,Lunch,TP,"[('Steak', 5), ('Fries', 5)]",285.0,-37.8122697,144.9371864,0,10.668,15.0947222
ORDB10015,2021-07-21,14:35:29,Lunch,TP,"[('Fries', 2), ('Chicken', 6)]",216.0,-37.8178416,145.0077888,0,11.41,14.4741531
ORDX07241,2021-09-23,16:47:19,Dinner,BK,"[('Fish&Chips', 10), ('Shrimp', 9), ('Pasta', 9), ('Salmon', 4)]",1247.5,-37.8145043,144.9894306,0,5.504,12.382257
ORDK07351,2021-06-04,13:04:13,Lunch,BK,"[('Salad', 1), ('Fries', 3)]",53.2,-37.8159687,144.9339652,0,10.306,16.2884786
ORDJ01150,2021-02-27,09:51:32,Breakfast,TP,"[('Eggs', 3), ('Pancake', 3), ('Cereal', 9)]",309.75,-37.811914,144.945762,0,9.536,6.8089566
ORDY03422,2021-06-03,13:04:13,Lunch,TP,"[('Fries', 1), ('Burger', 2)]",74.0,-37.8130425,144.9363041,0,10.929,13.9811106
ORDA02968,2021-09-15,16:27:02,Dinner,BK,"[('Shrimp', 10), ('Salmon', 2), ('Pasta', 3), ('Fish&Chips', 6)]",914.5,-37.8079968,144.9704276,0,7.041,13.2589384
ORDK08568,2021-01-09,08:10:08,Breakfast,BK,"[('Eggs', 3), ('Pancake', 10), ('Cereal', 7)]",425.5,-37.8205902,144.9838249,1,6.479,6.7936137
ORDB07638,2021-03-17,10:21:58,Breakfast,TP,"[('Pancake', 6), ('Coffee', 1)]",139.0,-37.8028956,144.9811904,0,10.168,12.9125737
ORDA07938,2021-11-13,18:28:43,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 2), ('Shrimp', 3)]",478.0,-37.8001972,144.9354185,0,12.209,22.1351551
ORDK04605,2021-12-06,19:19:26,Dinner,BK,"[('Salmon', 1), ('Pasta', 8), ('Shrimp', 10)]",801.0,-37.8145791,144.9538502,0,8.45,15.9542526
ORDJ08841,2021-02-13,09:21:07,Breakfast,TP,"[('Coffee', 7), ('Eggs', 2), ('Pancake', 2), ('Cereal', 2)]",165.0,-37.8152963,144.9412116,0,10.059,13.7837775
ORDJ09934,2021-06-10,13:14:21,Lunch,TP,"[('Fries', 3), ('Chicken', 9)]",324.0,-37.8227542,145.0140718,0,11.885,15.3925496
ORDY07762,2021-10-14,17:27:53,Dinner,TP,"[('Salmon', 3), ('Shrimp', 5), ('Pasta', 7), ('Fish&Chips', 1)]",620.5,-37.8198573,144.9518752,0,8.626,12.8602897
ORDJ02227,2021-09-09,16:16:54,Dinner,TP,"[('Pasta', 10), ('Shrimp', 8), ('Fish&Chips', 9)]",1022.0,-37.79916,144.9898764,0,11.262,15.2373955
