order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDK02785,2021-03-08,10:11:49,Breakfast,BK,"[('Coffee', 10), ('Eggs', 7), ('Pancake', 4), ('Cereal', 5)]",391.0,-37.8056468,144.9682151,0,7.156,12.1771068
ORDC10589,2021-06-06,13:04:13,Lunch,NS,"[('Burger', 5), ('Steak', 9), ('Salad', 1)]",577.2,37.8072192,144.9570557,0,8.13,15.7367682
ORDX02648,2021-11-22,18:49:00,Dinner,BK,"[('Salmon', 7), ('Fish&Chips', 2)]",357.0,-37.8187255,144.9742742,0,7.174,13.7529145
ORDX00299,2021-11-20,18:38:52,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 3), ('Salmon', 5)]",357.5,-37.8183062,144.976571,0,6.958,16.1554925
ORDA02822,2021-04-26,11:43:05,Breakfast,BK,"[('Pancake', 3), ('Coffee', 10)]",121.75,-37.8051508,144.9280879,0,10.738,15.8033497
ORDA00560,2021-08-28,15:56:37,Lunch,BK,"[('Burger', 1), ('Chicken', 4)]",159.0,-37.8148712,144.9647874,0,7.643,16.1281274
ORDB04463,2021-09-27,16:57:27,Dinner,TP,"[('Pasta', 1), ('Salmon', 3), ('Fish&Chips', 6), ('Shrimp', 8)]",792.5,-37.8153988,144.9574889,0,8.273,12.2921405
ORDX08145,2021-07-26,14:45:38,Lunch,BK,"[('Burger', 3), ('Steak', 8), ('Chicken', 8)]",709.0,-37.814716,144.9521635,0,8.639,14.3913799
ORDB06653,2021-04-27,11:53:14,Breakfast,TP,"[('Cereal', 8), ('Pancake', 7)]",315.75,-37.8035614,144.9181009,0,12.287,14.480879
ORDC04464,2021-04-29,11:53:14,Breakfast,NS,"[('Cereal', 10), ('Coffee', 5), ('Pancake', 5), ('Eggs', 6)]",464.75,-37.8046827,144.9200194,0,11.432,16.4618717
ORDZ00311,2021-02-01,09:00:50,Breakfast,NS,"[('Eggs', 9), ('Pancake', 7)]",344.75,-37.8039708,144.9764153,0,6.927,11.2429135
ORDK04361,2021-08-13,15:26:11,Lunch,BK,"[('Salad', 7), ('Chicken', 5), ('Steak', 6)]",550.4,-37.8104585,144.9440867,0,9.525,15.2332926
ORDC09007,2021-04-25,11:43:05,Breakfast,NS,"[('Coffee', 9), ('Eggs', 7), ('Cereal', 5), ('Pancake', 9)]",496.75,-37.807636,144.9417408,0,10.048,16.9615938
ORDY02184,2021-04-10,11:12:40,Breakfast,TP,"[('Eggs', 10), ('Cereal', 10), ('Pancake', 8), ('Coffee', 6)]",621.0,-37.8243979,144.9446312,0,9.064,13.2485749
ORDC09594,2021-03-31,10:52:23,Breakfast,NS,"[('Coffee', 9), ('Cereal', 4)]",129.5,-37.8249905,144.9494115,0,10.243,15.2730792
ORDI00539,2021-01-26,08:40:33,Breakfast,NS,"[('Salmon', 7), ('Eggs', 5), ('Pancake', 3)]",210.25,-37.8060488,144.9333386,0,10.087,15.2123927
ORDZ00352,2021-09-15,16:27:02,Dinner,NS,"[('Pasta', 8), ('Salmon', 5), ('Fish&Chips', 2), ('Shrimp', 3)]",657.0,-37.8144028,144.9744978,0,7.795,13.2866103
ORDJ03832,2021-12-28,20:00:00,Dinner,TP,"[('Salmon', 10), ('Shrimp', 8), ('Fish&Chips', 4), ('Pasta', 4)]",1092.0,-37.804349,144.9341944,0,10.955,14.6957723
ORDY02316,2021-02-02,09:00:50,Breakfast,TP,"[('Pancake', 7), ('Cereal', 2), ('Eggs', 3), ('Coffee', 5)]",286.25,-37.82263,144.9641712,0,7.517,10.9921877
ORDA06754,2021-02-07,09:10:59,Breakfast,BK,"[('Pancake', 7), ('Eggs', 6), ('Cereal', 8), ('Coffee', 8)]",485.75,-37.8181955,144.9689649,0,7.653,14.1822039
ORDJ06638,2021-11-06,18:18:35,Dinner,TP,"[('Pasta', 1), ('Shrimp', 2), ('Fish&Chips', 6)]",345.5,-37.8188716,144.9534479,0,8.51,14.4857523
ORDC09338,2021-12-21,19:49:51,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 10)]",782.0,-37.8112445,144.9618019,1,7.735,13.6361679
ORDB06470,2021-10-28,17:58:18,Dinner,TP,"[('Pasta', 2), ('Salmon', 1), ('Shrimp', 2), ('Fish&Chips', 6)]",414.0,-37.8023828,144.9633268,0,9.498,13.6766404
ORDB00674,2021-10-21,17:38:01,Dinner,TP,"[('Shrimp', 2), ('Salmon', 10), ('Fish&Chips', 2)]",588.0,-37.8130163,144.9739665,0,8.655,13.2424787
ORDK02401,2021-06-09,13:14:21,Lunch,BK,"[('Steak', 6), ('Salad', 7)]",390.4,-37.8119745,145.0104183,0,3.481,9.1080063
ORDB07957,2021-12-11,19:19:26,Dinner,TP,"[('Pasta', 5), ('Fish&Chips', 7), ('Salmon', 2), ('Shrimp', 1)]",518.5,-37.8133248,144.9513498,0,9.068,14.7564136
ORDB00346,2021-08-14,15:26:11,Lunch,TP,"[('Fries', 3), ('Steak', 6), ('Salad', 9)]",460.8,-37.8240477,144.9568801,0,8.39,13.1270561
ORDJ03864,2021-07-05,14:05:04,Lunch,TP,"[('Steak', 4), ('Burger', 8), ('Chicken', 5)]",588.0,-37.8149728,144.9449286,0,9.576,12.8116086
ORDX09025,2021-24-09,16:47:19,Dinner,BK,"[('Fish&Chips', 9), ('Shrimp', 9), ('Pasta', 3)]",883.5,-37.8138875,144.9553465,0,8.397,15.6835693
ORDX04144,2021-05-10,12:13:31,Lunch,BK,"[('Salad', 9), ('Fries', 4)]",202.8,-37.821239,144.9614195,0,8.195,13.349014
ORDC09303,2021-03-16,10:21:58,Breakfast,NS,"[('Eggs', 7), ('Cereal', 10), ('Coffee', 10)]",402.0,-37.8038238,144.9804331,0,7.247,12.072547
ORDC09370,2021-12-24,19:49:51,Dinner,NS,"[('Pasta', 10), ('Fish&Chips', 3), ('Salmon', 5)]",585.0,-37.8159187,144.9610528,0,8.401,14.4569782
ORDY01070,2021-08-22,15:46:28,Lunch,TP,"[('Fries', 7), ('Salad', 1)]",101.2,-37.8172556,144.9645399,0,7.673,12.7275775
ORDZ05186,2021-07-16,14:25:21,Lunch,NS,"[('Chicken', 1), ('Burger', 1), ('Fries', 1)]",75.0,-37.8160839,144.9724101,0,7.903,13.5262389
ORDY05972,2021-11-08,18:18:35,Dinner,TP,"[('Fish&Chips', 5), ('Salmon', 9), ('Pasta', 8), ('Shrimp', 7)]",1142.0,-37.8034971,144.9490475,0,9.936,13.8419663
ORDK06360,2021-08-06,15:16:03,Lunch,BK,"[('Fries', 10), ('Salad', 9)]",274.8,-37.8246293,144.9888236,0,6.569,12.5581469
ORDY08643,2021-12-03,19:09:17,Dinner,TP,"[('Shrimp', 9), ('Salmon', 6), ('Fish&Chips', 4)]",872.0,-37.8144942,144.9695523,0,8.269,12.2696601
ORDA01997,2021-06-06,13:04:13,Lunch,BK,"[('Burger', 7), ('Salmon', 1)]",249.0,-37.8065507,144.9581026,0,7.907,15.9663732
ORDJ03869,2021-02-23,09:41:24,Breakfast,TP,"[('Cereal', 9), ('Pancake', 8), ('Coffee', 3)]",374.5,-37.8041457,144.9458837,0,10.033,12.693004
ORDK07225,2021-06-19,13:34:38,Lunch,BK,"[('Salad', 2), ('Fries', 2)]",58.4,-37.8059066,144.9560692,0,8.052,15.8682014
ORDY06404,2021-02-26,09:51:32,Breakfast,TP,"[('Cereal', 10), ('Eggs', 5)]",305.0,-37.8191694,144.9639118,0,7.805,10.9835089
ORDX00872,2021-04-19,11:32:57,Breakfast,BK,"[('Cereal', 1), ('Coffee', 4), ('Pancake', 7)]",197.75,-37.8186886,144.9781063,0,7.374,12.4706265
ORDI10465,2021-12-21,19:39:43,Dinner,NS,"[('Pasta', 5), ('Salmon', 7), ('Shrimp', 1)]",478.5,-37.8102441,144.9614737,0,7.629,13.1928971
ORDA05706,2021-10-26,17:48:10,Dinner,BK,"[('Salmon', 9), ('Fish&Chips', 3)]",474.0,-37.8161408,144.9640636,0,7.76,14.3663952
ORDC00033,2021-01-19,08:30:25,Breakfast,NS,"[('Coffee', 4), ('Cereal', 5), ('Pancake', 6)]",255.5,-37.8180833,144.9614655,0,8.68,13.3438173
